Player,Year,Minutos_Jugados,Puntos_Totales,Tiros_Campo_Encestados,Tiros_Campo_Intentados,Triples_Encestados,Triples_Intentados,Tiros_Libres_Encestados,Tiros_Libres_Intentados,Rebotes_Ofensivos,Rebotes_Defensivos,Rebotes_Totales,Asistencias,Robos,Bloqueos,Pérdidas,Faltas_Personales,Victorias,Derrotas,Doble_Dobles,Triple_Dobles
Antonio Davis,1997,28.5,10.5,3.8,7.8,0.0,0.2,2.9,4.4,2.3,5.0,7.3,0.8,0.5,1.0,1.7,3.2,0,0,1,1
Antonio Davis,1998,26.7,9.6,3.1,6.4,0.0,0.0,3.4,4.9,2.3,4.5,6.8,0.7,0.5,0.9,1.3,2.9,0,0,1,1
Antonio Davis,1999,25.9,9.4,3.3,7.1,0.0,0.0,2.8,3.9,2.4,4.7,7.0,0.7,0.4,0.9,1.0,2.8,0,0,1,1
Antonio Davis,2000,31.4,11.5,4.0,9.0,0.0,0.0,3.6,4.7,3.0,5.8,8.8,1.3,0.5,1.3,1.5,3.4,0,0,1,1
Antonio Davis,2001,35.0,13.7,4.8,11.1,0.0,0.0,4.1,5.4,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,0,0,1,1
Antonio Davis,2002,38.7,14.5,5.3,12.5,0.0,0.0,3.8,4.6,3.3,6.3,9.6,2.0,0.7,1.1,2.1,2.9,0,0,1,1
Antonio Davis,2003,35.7,13.9,4.9,12.1,0.0,0.0,4.1,5.3,2.5,5.8,8.2,2.5,0.4,1.2,2.2,2.8,0,0,1,1
Antonio Davis,2004,99.3,26.4,9.8,24.6,0.0,0.0,6.800000000000001,9.0,8.3,17.8,26.0,4.5,1.4,2.2,4.199999999999999,8.1,0,0,3,3
Antonio Davis,2005,25.6,7.0,2.7,5.8,0.0,0.0,1.6,2.1,2.1,3.8,5.9,1.1,0.4,0.6,1.3,2.0,0,0,1,1
Antonio Davis,2006,66.1,14.3,5.6,12.6,0.0,0.0,3.4,6.0,6.0,8.0,14.0,1.8,1.5,0.6,3.4,8.899999999999999,0,0,3,2
Antonio Harvey,1994,9.1,2.6,1.1,2.9,0.0,0.0,0.4,1.0,1.0,1.2,2.2,0.2,0.3,0.7,0.6,1.4,0,0,1,1
Antonio Harvey,1995,9.7,3.0,1.3,3.0,0.0,0.0,0.4,0.8,0.7,1.1,1.7,0.4,0.3,0.7,0.4,1.5,0,0,1,1
Antonio Harvey,1996,48.8,12.0,4.9,12.899999999999999,0.0,0.1,2.3,5.0,3.9000000000000004,7.8,11.7,1.0,1.7000000000000002,2.8,2.5,4.5,0,0,3,3
Antonio Harvey,1997,4.3,2.5,0.8,1.8,0.0,0.0,0.8,1.0,0.3,1.3,1.7,0.2,0.0,0.7,0.2,1.3,0,0,1,0
Antonio Harvey,2000,7.2,2.2,0.9,1.6,0.0,0.0,0.4,0.6,0.4,1.3,1.7,0.3,0.1,0.3,0.6,1.1,0,0,1,0
Antonio Harvey,2001,6.0,2.6,1.1,2.3,0.0,0.0,0.4,0.5,0.4,0.8,1.2,0.3,0.1,0.5,0.3,0.8,0,0,1,0
Antonio Harvey,2002,9.4,1.8,0.8,2.4,0.0,0.0,0.2,0.4,1.0,0.8,1.8,1.0,0.2,0.6,0.6,1.6,0,0,0,0
Antonio Harvey,2003,8.0,1.0,0.5,1.3,0.0,0.0,0.0,0.0,0.3,1.3,1.5,0.0,0.3,1.0,0.8,1.8,0,0,0,0
Antonio Lang,1995,4.4,0.9,0.3,0.8,0.0,0.0,0.3,0.3,0.3,0.1,0.3,0.1,0.0,0.2,0.4,0.9,0,0,0,0
Antonio Lang,1996,9.0,2.8,1.0,1.9,0.0,0.0,0.8,1.1,0.4,0.9,1.3,0.3,0.3,0.3,0.6,1.5,0,0,1,1
Antonio Lang,1997,13.2,2.7,1.1,2.5,0.0,0.1,0.5,0.8,0.8,1.2,2.0,0.5,0.5,0.5,0.8,1.7,0,0,1,1
Antonio Lang,1998,4.8,2.0,0.5,0.8,0.0,0.0,1.0,1.3,0.3,0.5,0.8,0.2,0.3,0.0,0.7,0.5,0,0,0,0
Antonio Lang,1999,6.5,1.3,0.4,0.6,0.0,0.0,0.5,0.9,0.6,1.0,1.6,0.1,0.2,0.1,0.4,1.3,0,0,1,0
Antonio Lang,2000,10.399999999999999,2.0,0.4,1.5999999999999999,0.0,0.0,1.1,1.4,0.0,1.2,1.2,0.6,1.0,0.2,0.5,2.1,0,0,0,0
Antonio McDyess,1996,30.0,13.4,5.6,11.6,0.0,0.1,2.2,3.2,3.0,4.5,7.5,1.0,0.7,1.5,2.0,3.3,0,0,1,1
Antonio McDyess,1997,34.7,18.3,7.2,15.6,0.1,0.5,3.7,5.2,2.1,5.2,7.3,1.4,0.8,1.7,2.7,3.7,0,0,1,1
Antonio McDyess,1998,30.1,15.1,6.1,11.4,0.0,0.0,2.9,4.1,2.5,5.0,7.6,1.3,1.2,1.7,1.8,3.6,0,0,1,1
Antonio McDyess,1999,38.7,21.2,8.3,17.6,0.0,0.2,4.6,6.8,3.4,7.4,10.7,1.6,1.5,2.3,2.8,3.5,0,0,1,1
Antonio McDyess,2000,33.3,19.1,7.6,15.0,0.0,0.0,4.0,6.4,2.9,5.6,8.5,2.0,0.9,1.7,2.8,3.9,0,0,1,1
Antonio McDyess,2001,36.5,20.8,8.2,16.6,0.0,0.0,4.3,6.2,3.4,8.6,12.1,2.1,0.6,1.5,2.3,3.1,0,0,1,1
Antonio McDyess,2002,23.6,11.3,4.3,7.5,0.0,0.0,2.7,3.3,1.8,3.7,5.5,1.8,1.0,0.8,2.0,2.0,0,0,1,1
Antonio McDyess,2004,66.6,21.1,9.1,19.6,0.0,0.0,2.8,5.0,5.0,13.5,18.5,2.7,2.6,1.7,4.2,8.4,0,0,3,3
Antonio McDyess,2005,23.3,9.6,4.0,7.8,0.0,0.0,1.6,2.5,2.3,4.0,6.3,0.9,0.6,0.7,1.2,2.6,0,0,1,1
Antonio McDyess,2006,21.1,7.8,3.5,6.8,0.0,0.0,0.8,1.5,1.9,3.4,5.3,1.1,0.6,0.6,0.9,2.7,0,0,1,1
Antonio McDyess,2007,21.1,8.1,3.5,6.6,0.0,0.0,1.2,1.7,2.0,4.0,6.0,0.9,0.7,0.8,0.9,2.9,0,0,1,1
Antonio McDyess,2008,29.3,8.8,3.8,7.7,0.0,0.0,1.2,2.0,2.6,5.9,8.5,1.1,0.8,0.7,1.0,3.2,0,0,1,1
Antonio McDyess,2009,30.1,9.6,4.3,8.5,0.0,0.0,1.0,1.4,3.0,6.8,9.8,1.3,0.7,0.8,0.8,3.1,0,0,1,1
Antonio McDyess,2010,21.0,5.8,2.7,5.6,0.0,0.0,0.5,0.7,1.9,4.0,5.9,1.1,0.6,0.4,1.0,1.9,0,0,1,1
Antonio McDyess,2011,19.0,5.3,2.3,4.7,0.0,0.0,0.7,1.1,1.7,3.7,5.4,1.2,0.5,0.5,1.0,2.2,0,0,1,1
Antonis Fotsis,2002,11.4,3.9,1.5,3.7,0.3,0.8,0.6,0.7,0.9,1.3,2.2,0.4,0.3,0.4,0.8,0.8,0,0,1,1
Antonius Cleveland,2018,23.9,5.5,1.8,4.1,1.0,1.1,0.9,1.2,0.7,2.0,2.6,0.30000000000000004,1.2,0.8999999999999999,1.9000000000000001,5.2,0,0,2,0
Antonius Cleveland,2020,4.2,1.0,0.4,1.3,0.0,0.3,0.3,0.5,0.2,0.5,0.6,0.1,0.1,0.3,0.2,0.7,0,0,0,0
Archie Goodwin,2014,10.3,3.7,1.5,3.2,0.1,0.7,0.7,1.1,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,0,0,1,1
Archie Goodwin,2015,13.0,5.6,1.9,4.9,0.3,1.0,1.5,2.0,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3,0,0,1,1
Archie Goodwin,2016,19.5,8.9,3.1,7.4,0.4,1.7,2.3,3.4,0.5,2.0,2.5,2.1,0.5,0.2,1.8,1.5,0,0,1,1
Archie Goodwin,2017,39.6,20.2,5.8999999999999995,11.2,0.8999999999999999,2.8,7.4,8.8,1.1,3.2,4.199999999999999,3.8,0.6,0.8999999999999999,2.1,1.4,0,0,2,2
Arinze Onuaku,2014,16.8,1.6,0.5,2.8,0.0,0.0,0.5,1.1,1.1,3.4,4.4,1.6,0.0,0.0,0.5,1.6,0,0,0,0
Arinze Onuaku,2015,11.3,4.5,2.0,2.3,0.0,0.0,0.5,1.3,1.2,2.3,3.5,0.7,0.2,0.5,0.3,1.0,0,0,1,0
Arinze Onuaku,2017,3.5,0.5,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.0,0.1,0.3,0.4,0,0,0,0
Armen Gilliam,1991,107.19999999999999,51.400000000000006,20.1,40.9,0.0,0.0,11.1,13.5,9.0,15.5,24.7,4.1,3.0,2.1,7.1,7.5,0,0,3,3
Armen Gilliam,1992,34.2,16.9,6.3,12.4,0.0,0.0,4.2,5.2,2.9,5.3,8.1,1.5,0.6,1.0,2.0,2.2,0,0,1,1
Armen Gilliam,1993,21.8,12.4,4.5,9.7,0.0,0.0,3.4,4.1,1.7,4.2,5.9,1.5,0.5,0.7,2.0,1.5,0,0,1,1
Armen Gilliam,1994,24.0,11.8,4.2,8.3,0.0,0.0,3.3,4.4,2.4,3.7,6.1,0.8,0.5,0.7,1.3,1.6,0,0,1,1
Armen Gilliam,1995,30.1,14.8,5.5,11.0,0.0,0.0,3.7,4.8,2.3,5.1,7.5,1.2,0.8,1.1,1.9,2.1,0,0,1,1
Armen Gilliam,1996,36.6,18.3,7.4,15.6,0.0,0.0,3.6,4.5,3.1,6.1,9.1,1.8,0.9,0.7,2.3,2.3,0,0,1,1
Armen Gilliam,1997,25.6,8.6,3.1,6.5,0.0,0.0,2.5,3.2,1.7,4.5,6.2,0.7,0.8,0.5,1.3,2.6,0,0,1,1
Armen Gilliam,1998,25.8,11.2,4.0,8.2,0.0,0.0,3.3,4.1,1.8,3.6,5.4,1.3,0.8,0.5,1.8,2.2,0,0,1,1
Armen Gilliam,1999,19.6,8.3,3.0,6.6,0.0,0.0,2.3,3.0,1.0,2.7,3.7,0.6,0.6,0.4,1.1,1.4,0,0,1,1
Armen Gilliam,2000,15.6,6.7,2.7,6.1,0.0,0.0,1.3,1.7,1.4,2.7,4.2,0.8,0.2,0.3,1.1,1.7,0,0,1,1
Armon Johnson,2011,7.3,2.9,1.2,2.7,0.1,0.3,0.3,0.6,0.3,0.7,0.9,1.2,0.1,0.0,1.0,0.8,0,0,1,1
Armon Johnson,2012,33.7,12.8,5.6,11.1,0.2,0.7,1.5,1.5,0.2,3.7,3.9,2.5999999999999996,2.1,0.0,2.3,2.1,0,0,2,2
Armoni Brooks,2021,26.0,11.2,3.9,9.6,3.0,7.9,0.4,0.6,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,0,0,1,1
Arnett Moultrie,2013,11.5,3.7,1.7,2.9,0.0,0.0,0.4,0.6,1.6,1.5,3.1,0.2,0.4,0.2,0.4,0.9,0,0,1,1
Arnett Moultrie,2014,15.6,3.0,1.3,3.2,0.0,0.0,0.3,0.4,0.9,2.0,2.9,0.2,0.7,0.3,0.6,1.8,0,0,1,0
Aron Baynes,2013,8.8,2.7,1.1,2.3,0.0,0.1,0.4,0.8,0.8,1.3,2.0,0.3,0.1,0.4,0.7,1.4,0,0,1,0
Aron Baynes,2014,9.3,3.0,1.3,3.1,0.0,0.0,0.4,0.4,1.1,1.7,2.7,0.6,0.0,0.1,0.7,1.5,0,0,1,1
Aron Baynes,2015,16.0,6.6,2.6,4.7,0.0,0.1,1.3,1.5,1.6,3.0,4.5,0.5,0.2,0.3,0.9,2.3,0,0,1,1
Aron Baynes,2016,15.2,6.3,2.4,4.7,0.0,0.0,1.6,2.0,1.7,3.0,4.7,0.6,0.3,0.6,0.8,1.9,0,0,1,1
Aron Baynes,2017,15.5,4.9,1.9,3.7,0.0,0.0,1.1,1.3,1.5,3.0,4.4,0.4,0.2,0.5,0.7,2.2,0,0,1,1
Aron Baynes,2018,18.3,6.0,2.6,5.5,0.0,0.3,0.7,1.0,1.6,3.8,5.4,1.1,0.3,0.6,1.0,2.5,0,0,1,1
Aron Baynes,2019,16.1,5.6,2.1,4.4,0.4,1.2,1.0,1.2,1.7,3.0,4.7,1.1,0.2,0.7,0.8,2.5,0,0,1,1
Aron Baynes,2020,22.2,11.5,4.4,9.1,1.4,4.0,1.3,1.8,1.7,4.0,5.6,1.6,0.2,0.5,1.2,3.4,0,0,1,1
Aron Baynes,2021,18.5,6.1,2.5,5.7,0.5,1.9,0.5,0.8,1.6,3.5,5.2,0.9,0.3,0.4,0.9,2.2,0,0,1,1
Arron Afflalo,2008,12.9,3.7,1.3,3.2,0.1,0.6,0.9,1.2,0.5,1.3,1.8,0.7,0.4,0.1,0.5,1.1,0,0,1,1
Arron Afflalo,2009,16.7,4.9,1.8,4.1,0.6,1.4,0.8,1.0,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9,0,0,1,1
Arron Afflalo,2010,27.1,8.8,3.3,7.1,1.3,3.0,0.9,1.2,0.7,2.4,3.1,1.7,0.6,0.4,0.9,2.7,0,0,1,1
Arron Afflalo,2011,33.7,12.6,4.5,9.1,1.5,3.6,2.0,2.4,0.7,3.0,3.6,2.4,0.5,0.4,1.0,2.2,0,0,1,1
Arron Afflalo,2012,33.6,15.2,5.3,11.3,1.4,3.6,3.2,4.0,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,0,0,1,1
Arron Afflalo,2013,36.0,16.5,6.2,14.1,1.1,3.8,3.0,3.5,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,0,0,1,1
Arron Afflalo,2014,35.0,18.2,6.4,13.8,1.8,4.1,3.8,4.6,0.4,3.2,3.6,3.4,0.5,0.0,2.0,1.9,0,0,1,1
Arron Afflalo,2015,95.2,38.4,13.899999999999999,32.8,4.4,12.5,6.1,7.199999999999999,0.9,8.2,9.3,4.7,1.5,0.30000000000000004,4.4,6.5,0,0,3,3
Arron Afflalo,2016,33.4,12.8,5.0,11.3,1.3,3.4,1.5,1.8,0.3,3.4,3.7,2.0,0.4,0.1,1.2,2.0,0,0,1,1
Arron Afflalo,2017,25.9,8.4,3.0,6.9,1.0,2.5,1.4,1.5,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,0,0,1,1
Arron Afflalo,2018,12.9,3.4,1.2,3.1,0.5,1.3,0.4,0.5,0.1,1.2,1.2,0.6,0.1,0.2,0.4,1.1,0,0,1,1
Art Long,2001,2.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.7,0.9,0.1,0.0,0.3,0.2,0.6,0,0,0,0
Art Long,2002,15.7,4.5,1.9,3.9,0.0,0.0,0.7,1.3,1.7,2.3,4.0,0.7,0.3,0.4,1.0,2.9,0,0,1,1
Art Long,2003,26.4,7.3,3.4000000000000004,9.1,0.30000000000000004,0.5,0.30000000000000004,1.4,2.6,4.6,7.3,0.9,0.7000000000000001,1.2000000000000002,2.9000000000000004,4.4,0,0,3,1
Arvydas Macijauskas,2006,7.1,2.3,0.7,2.2,0.2,0.6,0.7,0.8,0.2,0.4,0.5,0.3,0.4,0.0,0.4,0.5,0,0,0,0
Arvydas Sabonis*,1996,23.8,14.5,5.4,9.9,0.5,1.4,3.2,4.2,2.0,6.0,8.1,1.8,0.9,1.1,2.1,2.9,0,0,1,1
Arvydas Sabonis*,1997,25.5,13.4,4.8,9.5,0.7,1.9,3.2,4.2,1.7,6.3,7.9,2.1,0.9,1.2,2.2,2.9,0,0,1,1
Arvydas Sabonis*,1998,32.0,16.0,5.6,11.3,0.4,1.6,4.4,5.5,2.0,7.9,10.0,3.0,0.9,1.1,2.6,3.7,0,0,1,1
Arvydas Sabonis*,1999,27.0,12.1,4.6,9.6,0.1,0.5,2.7,3.5,1.8,6.1,7.9,2.4,0.7,1.3,1.7,2.9,0,0,1,1
Arvydas Sabonis*,2000,25.6,11.8,4.6,9.1,0.1,0.3,2.5,3.0,1.5,6.3,7.8,1.8,0.7,1.2,1.5,2.8,0,0,1,1
Arvydas Sabonis*,2001,21.3,10.1,4.0,8.5,0.0,0.2,2.0,2.6,0.8,4.6,5.4,1.5,0.7,1.0,1.4,2.2,0,0,1,1
Arvydas Sabonis*,2003,15.5,6.1,2.2,4.6,0.0,0.1,1.7,2.1,1.1,3.2,4.3,1.8,0.8,0.6,1.0,1.8,0,0,1,1
Ashraf Amaya,1996,20.4,6.3,2.2,4.7,0.0,0.0,1.8,2.8,2.1,3.5,5.6,0.6,0.4,0.2,1.1,2.8,0,0,1,1
Ashraf Amaya,1997,4.6,1.3,0.4,1.3,0.0,0.0,0.5,0.9,0.6,1.1,1.7,0.1,0.2,0.1,0.3,0.9,0,0,1,0
Ashton Hagans,2021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0,0
Askia Jones,1995,12.6,4.1,1.4,4.0,0.2,1.1,1.2,1.5,0.5,0.5,1.0,1.5,0.5,0.0,0.8,1.7,0,0,1,1
Austin Croshere,1998,9.3,2.9,1.2,3.3,0.2,0.5,0.3,0.5,0.4,1.3,1.7,0.3,0.3,0.2,0.5,1.2,0,0,1,0
Austin Croshere,1999,9.2,3.4,1.2,2.8,0.3,1.1,0.7,0.9,0.6,1.1,1.7,0.4,0.3,0.3,0.9,1.2,0,0,1,1
Austin Croshere,2000,23.3,10.3,3.6,8.1,0.8,2.1,2.4,2.9,1.7,4.7,6.4,1.1,0.5,0.7,1.5,2.5,0,0,1,1
Austin Croshere,2001,23.1,10.1,3.4,8.7,0.9,2.6,2.5,2.9,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2,0,0,1,1
Austin Croshere,2002,16.9,6.8,2.4,5.9,0.6,1.9,1.3,1.5,1.0,2.9,3.9,1.0,0.3,0.4,0.9,1.4,0,0,1,1
Austin Croshere,2003,12.9,5.1,1.8,4.3,0.6,1.4,1.1,1.3,0.8,2.3,3.2,1.1,0.1,0.3,0.6,1.0,0,0,1,1
Austin Croshere,2004,13.6,5.0,1.5,4.0,0.7,1.9,1.2,1.4,0.8,2.4,3.2,0.7,0.3,0.2,0.7,1.3,0,0,1,1
Austin Croshere,2005,25.0,8.9,2.6,6.8,0.6,2.4,3.1,3.5,1.4,3.7,5.1,1.3,0.7,0.2,1.4,2.1,0,0,1,1
Austin Croshere,2006,23.0,8.2,2.6,5.7,1.1,2.8,1.8,2.0,1.2,4.1,5.3,1.2,0.4,0.1,1.0,2.1,0,0,1,1
Austin Croshere,2007,11.9,3.7,1.3,3.6,0.4,1.5,0.7,0.9,0.5,2.5,3.0,0.7,0.2,0.1,0.5,1.1,0,0,1,1
Austin Croshere,2008,10.4,3.9,1.4,3.1,0.5,1.4,0.7,0.7,0.8,1.6,2.4,0.7,0.2,0.1,0.5,1.4,0,0,1,1
Austin Croshere,2009,21.8,7.5,2.8,8.5,0.9,3.4000000000000004,1.1,2.2,2.7,5.1,7.9,2.1,0.2,0.2,1.5,1.1,0,0,2,0
Austin Daye,2010,13.3,5.1,2.0,4.3,0.4,1.4,0.7,0.8,0.5,2.0,2.5,0.5,0.4,0.4,0.7,1.7,0,0,1,1
Austin Daye,2011,20.1,7.5,2.7,6.5,1.0,2.4,1.1,1.5,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,0,0,1,1
Austin Daye,2012,14.7,4.7,1.8,5.5,0.3,1.5,0.9,1.0,0.3,1.9,2.2,0.8,0.5,0.5,1.0,1.5,0,0,1,1
Austin Daye,2013,37.4,13.6,4.9,11.4,2.2,5.4,1.5,1.9,0.9,5.8,6.7,2.4,0.8,1.2,1.5,4.6,0,0,3,3
Austin Daye,2014,19.0,8.1,3.0,8.6,1.4,4.8,0.8999999999999999,1.4,0.7,2.8,3.5,1.1,0.5,0.5,0.6000000000000001,2.3,0,0,2,0
Austin Daye,2015,29.9,11.1,4.3,11.8,2.0,6.1000000000000005,0.4,0.7,1.0,5.3,6.3,1.8,1.2,0.5,2.0,3.4000000000000004,0,0,3,1
Austin Rivers,2013,23.2,6.2,2.4,6.4,0.5,1.4,1.0,1.8,0.3,1.5,1.8,2.1,0.4,0.1,1.2,2.0,0,0,1,1
Austin Rivers,2014,19.4,7.7,2.8,6.9,0.5,1.4,1.6,2.5,0.4,1.5,1.9,2.3,0.7,0.1,1.1,1.9,0,0,1,1
Austin Rivers,2015,62.0,20.9,8.1,19.5,1.5,5.1,3.4000000000000004,5.0,1.1,4.9,5.9,6.2,1.7999999999999998,0.6000000000000001,2.7,5.8,0,0,3,3
Austin Rivers,2016,21.9,8.9,3.4,7.7,0.9,2.8,1.2,1.7,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0,0,0,1,1
Austin Rivers,2017,27.8,12.0,4.4,9.9,1.5,4.0,1.8,2.6,0.3,1.9,2.2,2.8,0.6,0.1,1.6,2.5,0,0,1,1
Austin Rivers,2018,33.7,15.1,5.6,13.2,2.2,5.9,1.7,2.6,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,0,0,1,1
Austin Rivers,2019,78.9,24.0,9.0,22.2,4.0,12.7,2.1,3.9000000000000004,0.8999999999999999,5.5,6.4,6.5,1.7999999999999998,0.8999999999999999,2.8,8.1,0,0,3,3
Austin Rivers,2020,23.4,8.8,3.1,7.4,1.4,4.0,1.1,1.6,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9,0,0,1,1
Austin Rivers,2021,71.4,23.9,8.8,20.5,4.6,12.6,1.9,2.7,0.6000000000000001,6.2,6.8,6.9,2.6,0.2,2.9,5.4,0,0,3,3
Avery Bradley,2011,5.2,1.7,0.7,2.2,0.0,0.2,0.2,0.4,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,0,0,1,1
Avery Bradley,2012,21.4,7.6,3.1,6.3,0.3,0.8,1.0,1.2,0.5,1.3,1.8,1.4,0.7,0.2,1.2,1.7,0,0,1,1
Avery Bradley,2013,28.7,9.2,3.8,9.6,0.8,2.5,0.7,1.0,0.6,1.6,2.2,2.1,1.3,0.4,1.4,2.6,0,0,1,1
Avery Bradley,2014,30.9,14.9,6.0,13.8,1.3,3.3,1.5,1.9,0.8,3.0,3.8,1.4,1.1,0.2,1.6,2.4,0,0,1,1
Avery Bradley,2015,31.5,13.9,5.6,13.1,1.6,4.6,1.0,1.3,0.6,2.5,3.1,1.8,1.1,0.2,1.4,2.3,0,0,1,1
Avery Bradley,2016,33.4,15.2,6.0,13.4,1.9,5.4,1.3,1.6,0.6,2.3,2.9,2.1,1.5,0.3,1.4,2.2,0,0,1,1
Avery Bradley,2017,33.4,16.3,6.5,14.1,2.0,5.0,1.2,1.7,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,0,0,1,1
Avery Bradley,2018,90.4,38.5,15.7,37.1,3.7,10.8,3.1999999999999997,4.1,1.5,7.1,8.6,5.9,3.1,0.6000000000000001,5.8,6.0,0,0,3,3
Avery Bradley,2019,91.7,34.2,13.4,31.7,4.6,12.6,2.7,3.1,2.0,6.7,8.6,8.4,2.3,0.6,4.6,7.800000000000001,0,0,3,3
Avery Bradley,2020,24.2,8.6,3.5,7.8,1.3,3.5,0.4,0.5,0.4,2.0,2.3,1.3,0.9,0.1,1.0,2.2,0,0,1,1
Avery Bradley,2021,66.4,20.1,7.4,19.1,3.8,11.2,1.4,1.9,0.9,5.3,6.2,5.0,2.3,0.30000000000000004,3.0,6.3,0,0,3,3
Avery Johnson,1991,40.2,13.6,5.4,11.7,0.0,0.4,2.7,4.0,1.0,2.3,3.3,10.4,2.0999999999999996,0.2,3.4000000000000004,2.8,0,0,3,3
Avery Johnson,1992,56.9,17.5,7.199999999999999,14.7,0.30000000000000004,0.7,3.1,4.5,0.7,3.3,3.9,12.3,2.8,0.4,5.2,4.4,0,0,3,3
Avery Johnson,1993,27.1,8.7,3.4,6.8,0.0,0.1,1.9,2.4,0.3,1.7,1.9,7.5,1.1,0.2,1.9,1.9,0,0,1,1
Avery Johnson,1994,28.4,10.9,4.3,8.8,0.0,0.1,2.2,3.1,0.5,1.6,2.1,5.3,1.4,0.1,2.1,2.0,0,0,1,1
Avery Johnson,1995,36.7,13.4,5.5,10.5,0.0,0.3,2.5,3.6,0.6,1.9,2.5,8.2,1.4,0.2,2.5,1.9,0,0,1,1
Avery Johnson,1996,37.6,13.1,5.3,10.8,0.1,0.4,2.3,3.2,0.5,2.1,2.5,9.6,1.5,0.3,2.4,2.2,0,0,1,1
Avery Johnson,1997,32.5,10.5,4.3,9.0,0.1,0.3,1.8,2.7,0.4,1.5,1.9,6.8,1.3,0.2,1.9,2.1,0,0,1,1
Avery Johnson,1998,35.7,10.2,4.3,8.9,0.0,0.2,1.6,2.2,0.4,1.6,2.0,7.9,1.1,0.2,2.2,1.9,0,0,1,1
Avery Johnson,1999,33.4,9.7,4.4,9.2,0.0,0.2,1.0,1.8,0.4,1.9,2.4,7.4,1.0,0.2,2.2,2.0,0,0,1,1
Avery Johnson,2000,31.4,11.2,4.9,10.4,0.0,0.1,1.4,1.9,0.4,1.5,1.9,6.0,0.9,0.2,1.7,1.8,0,0,1,1
Avery Johnson,2001,23.5,5.6,2.4,5.5,0.0,0.1,0.7,1.1,0.4,1.2,1.5,4.3,0.6,0.1,1.1,1.6,0,0,1,1
Avery Johnson,2002,52.3,20.5,7.8,16.8,0.0,0.2,4.6,6.3,0.5,2.1,2.6,10.9,1.5999999999999999,0.4,2.9000000000000004,3.7,0,0,3,2
Avery Johnson,2003,9.0,3.3,1.3,3.1,0.0,0.0,0.6,0.8,0.2,0.4,0.6,1.3,0.3,0.0,0.6,0.5,0,0,1,1
Avery Johnson,2004,13.8,4.6,1.7,4.3,0.0,0.1,1.1,1.7,0.1,0.7,0.7,2.4,0.6,0.1,1.1,0.7,0,0,1,1
Awvee Storey,2005,3.6,0.9,0.3,1.1,0.1,0.2,0.1,0.2,0.4,0.1,0.6,0.1,0.0,0.0,0.0,0.3,0,0,0,0
Awvee Storey,2006,4.6,1.7,0.6,1.6,0.1,0.3,0.3,0.6,0.3,0.6,0.9,0.2,0.1,0.0,0.2,0.9,0,0,1,0
Awvee Storey,2008,10.0,3.5,1.5,3.4,0.0,0.3,0.5,1.1,1.2,0.9,2.1,0.6,0.3,0.0,0.4,1.6,0,0,1,1
Axel Toupane,2016,14.5,3.6,1.2,3.3,0.6,1.9,0.6,0.8,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,0,0,1,1
Axel Toupane,2017,35.3,8.3,3.8,6.8,0.8,3.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.8,0.0,4.5,0,0,0,0
Axel Toupane,2021,7.6,1.8,0.5,1.4,0.1,0.3,0.6,0.9,0.0,0.8,0.8,0.5,0.3,0.4,0.0,0.8,0,0,0,0
B.J. Armstrong,1991,21.1,8.8,3.7,7.7,0.2,0.4,1.2,1.4,0.3,1.5,1.8,3.7,0.9,0.0,1.3,1.4,0,0,1,1
B.J. Armstrong,1992,22.9,9.9,4.1,8.5,0.4,1.1,1.3,1.6,0.2,1.5,1.8,3.2,0.6,0.1,1.1,1.1,0,0,1,1
B.J. Armstrong,1993,30.4,12.3,5.0,10.0,0.8,1.7,1.6,1.8,0.3,1.5,1.8,4.0,0.8,0.1,1.0,2.1,0,0,1,1
B.J. Armstrong,1994,33.8,14.8,5.8,12.3,0.7,1.6,2.4,2.8,0.3,1.7,2.1,3.9,1.0,0.1,1.6,1.8,0,0,1,1
B.J. Armstrong,1995,31.4,14.0,5.1,10.9,1.3,3.1,2.5,2.8,0.3,2.0,2.3,3.0,1.0,0.1,1.3,1.9,0,0,1,1
